Track URI,Track Name,Artist URI,Artist Name,Album URI,Album Name,Album Release Date,Track Duration (ms),Track Preview URL,Popularity,Added At,Playlist URI,Playlist Name,Added By
4aeeCpqf5hikdGnzwH8q0m,New Year,3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,6h5287IFR86ZpS7TnxU0Z6,Remember Us to Life (Deluxe),2016-09-30,328520,https://p.scdn.co/mp3-preview/17bddd284a3165c382e48a4328b99308b32a339a?cid=9950ac751e34487dbbe027c4fd7f8e99,23,2023-01-28 21:37:50,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
7MapZTlRqFfUteNcghsTwf,Keep Your Head Up,2oX42qP5ineK3hrhBECLmj,Andy Grammer,6XytvZqOIfnUlCerrbOMMo,Andy Grammer,2011-01-01,190480,,0,2023-01-28 21:37:57,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
4jUQuhSLehLJucHfos6vIg,Firewood,3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,3Etyu2JmgiQTQztLz6RxDX,What We Saw from the Cheap Seats,2012-05-25,291720,https://p.scdn.co/mp3-preview/0f5ef1e8640cb9ed954d706954978919edbe8a8c?cid=9950ac751e34487dbbe027c4fd7f8e99,31,2023-01-28 21:38:01,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
49t1GWE6ZiEoBgN92oMDdM,Doll Parts,5SHQUMAmEK5KmuSb0aDvsn,Hole,2Rwf2nPYZQ9aIe4QXACTC7,Live Through This,1994-01-01,211960,https://p.scdn.co/mp3-preview/587577dbdd7ed18711aa04bb9f97b000a1ebf34c?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2023-01-28 21:38:02,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,anushkakgupta
7tg0OrYieTMcQmxIczNMqE,Fine By Me,2oX42qP5ineK3hrhBECLmj,Andy Grammer,6XytvZqOIfnUlCerrbOMMo,Andy Grammer,2011-01-01,172813,,0,2023-01-28 21:38:04,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
66h3xcrTooMC9AxV8g0Y75,The Pool,5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,0izGGxTiCAzk9Sgu8loZTe,What Was Not Now,2021-10-15,291826,https://p.scdn.co/mp3-preview/5fcb132698703e0b2ede5a98ef335a2643d7902d?cid=9950ac751e34487dbbe027c4fd7f8e99,58,2023-01-28 21:38:06,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
7CZiDzGVjUssMSOXrDNYHL,Ticket To Ride - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,0PT5m6hwPRrpBwIHVnvbFX,Help! (Remastered),1965-08-06,189680,https://p.scdn.co/mp3-preview/353472b5587ebf5e5dd9ec3aea1cc84b862296b2?cid=9950ac751e34487dbbe027c4fd7f8e99,63,2023-01-28 21:38:09,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
4nMlau89VAjmV7agkl7OY3,Fresh Eyes,2oX42qP5ineK3hrhBECLmj,Andy Grammer,5YpK59N59zCX7Hkc9aBiGv,Fresh Eyes,2016-01-01,198001,,0,2023-01-28 21:38:11,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
4VqPOruhp5EdPBeR92t6lQ,Uprising,12Chz98pHFMPJEknJQMWvI,Muse,0eFHYz8NmK75zSplL5qlfM,The Resistance,2009-09-10,304840,https://p.scdn.co/mp3-preview/904176ea758e40523f23d0542cfe66423c7caad4?cid=9950ac751e34487dbbe027c4fd7f8e99,74,2023-01-28 21:38:13,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
7ouMYWpwJ422jRcDASZB7P,Knights of Cydonia,12Chz98pHFMPJEknJQMWvI,Muse,0lw68yx3MhKflWFqCsGkIs,Black Holes and Revelations,2006-06-19,366213,https://p.scdn.co/mp3-preview/4de2570644eeff4b10cef0770fddfc50e1e2b666?cid=9950ac751e34487dbbe027c4fd7f8e99,67,2023-01-28 21:38:17,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
5Iy2Jj87Ha0C0IBlNE1I4y,The Days,1vCWHaC5f2uS3yhpwWbIA6,Avicii,0h2knr6qpiAq0tV5ri5JMF,The Days / Nights,2014-01-01,278480,https://p.scdn.co/mp3-preview/cf66c6c60a6f433def793d821b629b8cd862da49?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2023-01-28 21:38:19,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
1CQqupcyMg7176PPmIVmSj,Renegade,4salDzkGmfycRqNUbyBphh,Avicii,294yFGYq9SBXWR4g6dK63D,Pieces Of Eight,1978-01-01,257226,https://p.scdn.co/mp3-preview/2f8898a6126e61a5ac68ae9f7211cbc060058b24?cid=9950ac751e34487dbbe027c4fd7f8e99,65,2023-01-28 21:38:22,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
68y6OIiE1nDdI1MLQdJNh8,I Want It That Way,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,0A0F3AqFbEy1ZQgJwAXFzm,The Essential Backstreet Boys,2013-09-26,213026,,0,2023-01-28 21:38:24,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
7hm4HTk9encxT0LYC0J6oI,Someday,0epOFNiUfyON9EYx7Tpr6V,The Strokes,2k8KgmDp9oHrmu0MIj4XDE,Is This It,2001-07-30,183440,https://p.scdn.co/mp3-preview/e280a3376379b8525712d0c94c341575afc79822?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2023-01-28 21:38:26,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,anushkakgupta
3gbBpTdY8lnQwqxNCcf795,Pompeii,7EQ0qTo7fWT7DPxmxtSYEc,Bastille,64fQ94AVziavTPdnkCS6Nj,Bad Blood,2013-01-01,214147,https://p.scdn.co/mp3-preview/04e003a96e306d3ebe0538449547bcb6c85209dc?cid=9950ac751e34487dbbe027c4fd7f8e99,70,2023-01-28 21:38:30,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,30ly6F6Xl0TKmyBCU50Khv,The Colour And The Shape,1997-05-20,250546,https://p.scdn.co/mp3-preview/29b3d410b28a70b73f55fae2197d664703682fd6?cid=9950ac751e34487dbbe027c4fd7f8e99,83,2023-01-28 21:38:31,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
6XUHsYE38CEbYunT983O9G,Give A Little Bit,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,4X87hQ57jTYQTcYTaJWK5w,Even In The Quietest Moments,1977-01-01,248173,https://p.scdn.co/mp3-preview/82de1704b289c6e190f9e1580c88c262106fc4cb?cid=9950ac751e34487dbbe027c4fd7f8e99,73,2023-01-28 21:38:36,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
4E5rL7YL0hVUPqeMSpjEF2,Yesterday - Remastered 2015,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),2000-11-13,125320,https://p.scdn.co/mp3-preview/958927d6e79359e19f336e63ccd51b485710cbe8?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2023-01-28 21:38:36,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
1sV6bR42OhPi2PL7ZPHLNi,The Loneliest Time (feat. Rufus Wainwright),6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,5wSX76l2RgF4wIzxSBaVXD,The Loneliest Time (feat. Rufus Wainwright),2022-10-07,274506,https://p.scdn.co/mp3-preview/172bff2d4a95de1249ab4345a30a93b0edd9a839?cid=9950ac751e34487dbbe027c4fd7f8e99,61,2023-01-28 21:38:38,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,anushkakgupta
7FCiDC7ojdm19CJePq6QAe,Vera,0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,5Dbax7G8SWrP9xyzkOvy2F,The Wall,1979-11-30,93356,https://p.scdn.co/mp3-preview/f8437f4cf7751f8c739ac3cbaa1f9fdcb900343f?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2023-01-28 21:38:37,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
5ylLypaOksxWd75YrGtx2N,Eight Days A Week - Remastered 2015,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,7vEJAtP3KgKSpOHVgwm3Eh,1 (Remastered),2000-11-13,163320,https://p.scdn.co/mp3-preview/7fb387b096b5f4f1d17b9f782820223faf238246?cid=9950ac751e34487dbbe027c4fd7f8e99,52,2023-01-28 21:38:43,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
52UcjsM15hjCQAUbTW2hy1,Only Shallow,3G3Gdm0ZRAOxLrbyjfhii5,my bloody valentine,3GH4IiI6jQAIvnHVdb5FB6,Loveless,1991-11-04,257519,https://p.scdn.co/mp3-preview/0eeda7a07013724c374f6bd15bb7bae7b0cf14a7?cid=9950ac751e34487dbbe027c4fd7f8e99,52,2023-01-28 21:38:46,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
7gC6Rbllqf1yXNC02e5jz2,Heart of the Sunrise - 2003 Remaster,7AC976RDJzL2asmZuz7qil,Yes,0dZF93WHyOhTWjz5EWM7yG,Fragile (Deluxe Edition),1971-11-26,634440,https://p.scdn.co/mp3-preview/af5f90f461f780ca2767d180ad5769fb2b88aa38?cid=9950ac751e34487dbbe027c4fd7f8e99,43,2023-01-28 21:38:47,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
3FCto7hnn1shUyZL42YgfO,Piano Man,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,7r36rel1M4gyBavfcJP6Yz,The Essential Billy Joel,2001-10-02,336093,https://p.scdn.co/mp3-preview/45b7a30ee1a45b12993fd8998c246c2a9e8f5ffe?cid=9950ac751e34487dbbe027c4fd7f8e99,63,2023-01-28 21:38:51,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
2MLPOGnN3OtAYpMt7f93SB,Apres Moi,3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,0ssMZRCnobXKQXjQ2R5A5a,Begin to Hope (Special Edition),2006-06-13,308120,https://p.scdn.co/mp3-preview/01c6e2207441755b1ea53e7607fc367faa3b0de9?cid=9950ac751e34487dbbe027c4fd7f8e99,23,2023-01-28 21:38:51,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
0ZXeI4YmZ3TKUunSn2jUe4,Captions Are Automatically Generated,5D8TBtxnP5GZm9wUBQ8OTc,Istasha,1tHCrKGWMtcXhHJrFzbF8F,Darwin's House Of Second Chances,2022-06-18,114473,https://p.scdn.co/mp3-preview/b6eedf3da2d8ca731b183199a809a1616a48e522?cid=9950ac751e34487dbbe027c4fd7f8e99,43,2023-01-28 21:38:52,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,pikapi2323
1B3RqpFxuPQhVoQzfRIPpB,On Another Ocean,4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,0xtTojp4zfartyGtbFKN3v,Crack-Up,2017-06-16,263373,https://p.scdn.co/mp3-preview/74d64b0b03c95423eba15fdbb23a70d2c6593d06?cid=9950ac751e34487dbbe027c4fd7f8e99,36,2023-01-28 21:38:55,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
4mWahKerLaVddUjb8d1Q4Q,The Man Who Sold the World - 2015 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,4h9rWFWhgCSSrvIEQ0YhYG,The Man Who Sold the World (2015 Remaster),1970-11-04,241346,https://p.scdn.co/mp3-preview/8c3d9599ea3978c25c3053482d5f491849033277?cid=9950ac751e34487dbbe027c4fd7f8e99,62,2023-01-28 21:39:00,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
30W9PBkTqtaN6h5pdrV78D,Introduction: Fairy Creek Alder (Raag Kafi),0a5RCK5J5b6GVzHVcEO05o,Modern Biology,28P0TxFIZ9QaiQ49RPjumi,Plant Music Vol. 1,2021-11-02,48000,,0,2023-01-28 21:39:05,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin IV (Deluxe Edition),1971-11-08,220560,https://p.scdn.co/mp3-preview/6ce49759af47a1eb104e05dac1938d79ddb15ebd?cid=9950ac751e34487dbbe027c4fd7f8e99,69,2023-01-28 21:39:11,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
6grvGcs51TJrC7PONyzv3H,CHERRY CHAPSTICK (feat. Lolo Zouai),6U1dV7aL68N7Gb0Naq34V5,REI AMI,7D2GIBF8kzc2WDouhqoRa4,FOIL,2021-06-25,124764,https://p.scdn.co/mp3-preview/2f05060bae182293cedaa32db8a314625aa445d9?cid=9950ac751e34487dbbe027c4fd7f8e99,34,2023-01-28 21:39:15,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
4eA4z7FCy5Fp6mh8acV3GY,Prophet,6beUvFUlKliUYJdLOXNj9C,King Princess,00uqjqwLruO346z3cNlNqG,Cheap Queen,2019-10-25,249773,https://p.scdn.co/mp3-preview/fda63d4d715e86a4741e80ba7f4aef8832a613d5?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2023-01-28 21:39:25,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
2cPxTPqijwFVpLxfszJnxQ,Squishy Caterpillars Riding On Bullets,5D8TBtxnP5GZm9wUBQ8OTc,Istasha,6aIUqbBn9Nq0k3X2iqozWL,Squishy Caterpillars Riding On Bullets,2021-08-22,230322,https://p.scdn.co/mp3-preview/140f68b7088cd1ad199f0f1b0ad33eef984fcc9d?cid=9950ac751e34487dbbe027c4fd7f8e99,42,2023-01-28 21:39:30,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,pikapi2323
7G7tgVYORlDuVprcYHuFJh,Don't Dream It's Over,7ohlPA8dRBtCf92zaZCaaB,Crowded House,1dJpgn1rqvvr4yyNYLEYBG,Crowded House,1986-01-01,236933,https://p.scdn.co/mp3-preview/c512a5bdeaf2ba029b488dae2e98c18baf970934?cid=9950ac751e34487dbbe027c4fd7f8e99,72,2023-01-28 21:39:31,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,anushkakgupta
4xh7W7tlNMIczFhupCPniY,Go Your Own Way - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),1977-02-04,223613,https://p.scdn.co/mp3-preview/341eb18c48a0b49b6d164c43c32be5bef4ccdf2f?cid=9950ac751e34487dbbe027c4fd7f8e99,65,2023-01-28 21:39:36,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,anushkakgupta
2GB8OypbvrvCee61FKx5dp,A Hazy Shade of Winter,70cRZdQywnSFp9pnc2WTCE,Simon and Garfunkel,3bzgbgiytguTDnwzflAZr2,Bookends,1968-04-03,137480,https://p.scdn.co/mp3-preview/996bdf1f83873bc5e5a260b285df16318cd4a221?cid=9950ac751e34487dbbe027c4fd7f8e99,46,2023-01-28 21:39:36,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
1tBZnhDT8xbgJTs43FiqrD,Hazy Shade of Winter (feat. Ray Toro),4YZ5ECfbM2xSTSQTJGBbO5,Gerard Way,4NBFFGWZqYd06XlBPEmgMX,Hazy Shade of Winter (feat. Ray Toro),2019-01-24,197733,https://p.scdn.co/mp3-preview/87a7dda7c9543cc430b94768d798c9b2b3219657?cid=9950ac751e34487dbbe027c4fd7f8e99,49,2023-01-28 21:39:41,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
5ksM8r8u4AjMwvtqUif9W1,Slide Tackle,7MoIc5s9KXolCBH1fy9kkw,Japanese Breakfast,1uD1kdwTWH1DZQZqGKz6rY,Jubilee,2021-06-04,219782,https://p.scdn.co/mp3-preview/8fa613221f7bc23755d1ba6d8300548ae3848662?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2023-01-28 21:39:44,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,anushkakgupta
0r9ZSCNXKinpOBUl943m3l,Fire on the Mountain - Live at Barton Hall Cornell University Ithaca NY 5/8/77,4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,3T9UKU0jMIyrRD0PtKXqPJ,Cornell 5/8/77 (Live),2017-05-05,940426,https://p.scdn.co/mp3-preview/1fd097f0ee344877af8b8d4da8a7c095a3873535?cid=9950ac751e34487dbbe027c4fd7f8e99,40,2023-01-28 21:39:52,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
34x6hEJgGAOQvmlMql5Ige,Danger Zone - From Top Gun Original Soundtrack,3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,3uN87hwClF0hult2cxMbAW,Yesterday Today Tomorrow - The Greatest Hits Of Kenny Loggins,1997-03-25,215133,https://p.scdn.co/mp3-preview/f06c7fbe7584a8ac076b63d904e55d80057a9ebd?cid=9950ac751e34487dbbe027c4fd7f8e99,73,2023-01-28 21:40:00,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
62r1CS9zL1FL5Ilb7hLX7n,Take Me to the River,3dkbV4qihUeMsqN4vBGg93,Al Green,2ss0g53nagKtGnoYjwo77Q,Al Green Explores Your Mind,1974-10-02,225373,https://p.scdn.co/mp3-preview/79648063c383e85e226c70417db13ea225675822?cid=9950ac751e34487dbbe027c4fd7f8e99,61,2023-01-28 21:40:08,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,4I5zzKYd2SKDgZ9DRf5LVk,Heroes (2017 Remaster),1905-05-30,371413,https://p.scdn.co/mp3-preview/8d813722bb460c5d441c3789f04283be591f0127?cid=9950ac751e34487dbbe027c4fd7f8e99,74,2023-01-28 21:40:08,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),1977-02-04,270213,https://p.scdn.co/mp3-preview/db49dd83e8b87009c08dc21b2be327ebdbb76640?cid=9950ac751e34487dbbe027c4fd7f8e99,78,2023-01-28 21:40:09,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
25yQPHgC35WNnnOUqFhgVR,Lucy In The Sky With Diamonds - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,6QaVfG1pHYl1z15ZxkvVDW,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,208466,https://p.scdn.co/mp3-preview/ba8436d3a72e3d741afc7fe16a6fb332e275f2a9?cid=9950ac751e34487dbbe027c4fd7f8e99,65,2023-01-28 21:40:14,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
2RnPATK99oGOZygnD2GTO6,With A Little Help From My Friends - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,6QaVfG1pHYl1z15ZxkvVDW,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,164106,https://p.scdn.co/mp3-preview/de6dbafa24a229c42491c7e9174fb93b3c313375?cid=9950ac751e34487dbbe027c4fd7f8e99,62,2023-01-28 21:40:16,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
0VV8wkOM4w78A2OHZOTzNP,Live And Let Die - 2018 Remaster,3sFhA6G1N0gG1pszb6kk1m,Wings,1RzrSgWinUzgsnw3oQDXOy,Red Rose Speedway (Archive Collection),1973-04-30,192773,https://p.scdn.co/mp3-preview/0436b61f38ab9c343cd1c156438f34f199a361c9?cid=9950ac751e34487dbbe027c4fd7f8e99,62,2023-01-28 21:40:18,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
4LDUpjwQJWZMW9dMV4D3Az,Athens,0si9BxvM2C33fAIkr1pgUc,Charlie Hunter,76mS9MKoMOpHVWMODDaFSf,Baboon Strength,2008-09-09,163320,https://p.scdn.co/mp3-preview/c3406f35f07d154e9fb27607a9f0e21592b3f2a7?cid=9950ac751e34487dbbe027c4fd7f8e99,29,2023-01-28 21:40:20,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
16GUMo6u3D2qo9a19AkYct,Movin' Out (Anthony's Song),6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,1Mhn9VosyjtWn4dMPFlna6,The Stranger (Legacy Edition),1905-05-30,210760,https://p.scdn.co/mp3-preview/b63305e74da15eb30871e8585e1343987e2ff0d4?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2023-01-28 21:40:24,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
5Z3day0eZclo6yEkeQnlAv,The Feeling of Freedom,7gRGh8w4G9zaFJSaIYp8HH,River Whyless,71phqXMIHQNz7qLUWMl7Sy,Kindness A Rebel,2018-06-08,150360,,0,2023-01-28 21:40:26,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
4fUKE8EULjQdHF4zb0M8FO,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,6QaVfG1pHYl1z15ZxkvVDW,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,122893,https://p.scdn.co/mp3-preview/2d3b598c45ae8e14b6e8238805cb0acf9cc40f2e?cid=9950ac751e34487dbbe027c4fd7f8e99,58,2023-01-28 21:40:29,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
68PACVWn8sUs66oziKBD2u,Motel 6,7gRGh8w4G9zaFJSaIYp8HH,River Whyless,71phqXMIHQNz7qLUWMl7Sy,Kindness A Rebel,2018-06-08,196133,,0,2023-01-28 21:40:33,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,4NwG11AsDJluT732lSjMrV,Let's Dance (2018 Remaster),1983-04-14,288339,https://p.scdn.co/mp3-preview/849620f1fbbd8c3c08b70b5bd616506788e6a1ce?cid=9950ac751e34487dbbe027c4fd7f8e99,67,2023-01-28 21:40:35,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,anushkakgupta
1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown) - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,50o7kf2wLwVmOTVYJOTplm,Rubber Soul (Remastered),1965-12-03,124693,https://p.scdn.co/mp3-preview/868e2fb29f64252c5f2fe6e11b71113c4b559264?cid=9950ac751e34487dbbe027c4fd7f8e99,68,2023-01-28 21:40:41,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
6ekWVvw642aQsT3AfnCiTz,Sloppy Seconds,3mJ9GlkLzj8Ka7Z7EQaCMi,Watsky,4kxbcsTJEJYfxYV0QuAR9T,Cardboard Castles,2013-03-12,247960,https://p.scdn.co/mp3-preview/a144c3f87bc1af7a0b9983ee455f8addb2908f78?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2023-01-28 21:40:42,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,cyberdog068
3CSpzkoL1XgDBZ1q9aDCUV,Uptown Girl,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,7r36rel1M4gyBavfcJP6Yz,The Essential Billy Joel,2001-10-02,194866,https://p.scdn.co/mp3-preview/ecf7a3e778891baa599b940d2c3cbc5e742161b1?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2023-01-28 21:40:44,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
3Am0IbOxmvlSXro7N5iSfZ,Strawberry Fields Forever - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,2BtE7qm1qzM80p9vLSiXkj,Magical Mystery Tour (Remastered),1967-11-27,247320,https://p.scdn.co/mp3-preview/d0c1d779162b8d7436d3705f09874c955da85b70?cid=9950ac751e34487dbbe027c4fd7f8e99,66,2023-01-28 21:40:50,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,3PhoLpVuITZKcymswpck5b,Elton John,2OZbaW9tgO62ndm375lFZr,Madman Across The Water,1971-11-05,377093,https://p.scdn.co/mp3-preview/5d2885a12ffead65853ee568693c2cec606dd813?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2023-01-28 21:40:54,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
5DH7nDryMhpixm4G4B7RP9,The Longest Time,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,3R3x4zIabsvpD3yxqLaUpc,An Innocent Man,1983-08-08,217906,https://p.scdn.co/mp3-preview/a4c84a4b5085b8c75aead896e5c03363234830c7?cid=9950ac751e34487dbbe027c4fd7f8e99,64,2023-01-28 21:40:55,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
4U45aEWtQhrm8A5mxPaFZ7,Vienna,6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,1Mhn9VosyjtWn4dMPFlna6,The Stranger (Legacy Edition),1905-05-30,214240,https://p.scdn.co/mp3-preview/0e37c11d94d44c47aed676910f07423ed79e8150?cid=9950ac751e34487dbbe027c4fd7f8e99,76,2023-01-28 21:40:59,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1276727594
3gdewACMIVMEWVbyb8O9sY,Rocket Man (I Think It's Going To Be A Long Long Time),3PhoLpVuITZKcymswpck5b,Elton John,2ei2X6ghPnw7YRwQtAH075,Honky Chateau,1972-05-19,281613,https://p.scdn.co/mp3-preview/652a986bf8a76adf4d83254389d6aceea584175d?cid=9950ac751e34487dbbe027c4fd7f8e99,79,2023-01-28 21:41:00,3rxpOKy1jyGfMCrU7dEVm3,CS121 23wi Tunes,1jgsiws2nx9yrbp16pqpdu1dq
